"","user","scheme","site","event","timeTaken_sec"
"1","ipt401","unknown;N/A","HS-2011-104","testing",0
"1184","ipt413","testpasstiles;ImageP","wvacation","testing",33
"1185","ipt413","testpasstiles;ImageP","wvacation","testing",49
"1186","ipt413","testpasstiles;ImageP","wvacation","testing",50
"1187","ipt413","testpasstiles;ImageP","wvacation","testing",61
"1188","ipt413","testpasstiles;ImageP","wvacation","testing",81
"1189","ipt413","testpasstiles;ImageP","wvacation","testing",81
"1190","ipt413","testpasstiles;ImageP","studentlife","testing",98
"1191","ipt413","testpasstiles;ImageP","studentlife","testing",98
"1192","ipt413","testpasstiles;ImageP","studentlife","testing",106
"1193","ipt413","testpasstiles;ImageP","studentlife","testing",106
"1194","ipt413","testpasstiles;ImageP","studentlife","testing",112
"1195","ipt413","testpasstiles;ImageP","studentlife","testing",113
"1196","ipt413","testpasstiles;ImageP","studentlife","testing",113
"1197","ipt413","testpasstiles;ImageP","studentlife","testing",117
"1198","ipt413","testpasstiles;ImageP","studentlife","testing",118
"1199","ipt413","testpasstiles;ImageP","studentlife","testing",121
"1200","ipt413","imagePassTiles;Image","studentlife","testing",128
"1201","ipt413","testpasstiles;ImageP","studentlife","Created Password",0
"1202","ipt413","testpasstiles;ImageP","studentlife","testing",0
"1203","ipt413","testpasstiles;ImageP","studentlife","testing",1
"1204","ipt413","testpasstiles;ImageP","studentlife","testing",1
"1205","ipt413","testpasstiles;ImageP","studentlife","testing",14
"1206","ipt413","testpasstiles;ImageP","studentlife","testing",14
"1207","ipt413","testpasstiles;ImageP","studentlife","testing",20
"1208","ipt413","testpasstiles;ImageP","studentlife","testing",20
"1209","ipt413","testpasstiles;ImageP","studentlife","testing",21
"1210","ipt413","testpasstiles;ImageP","studentlife","testing",28
"1211","ipt413","testpasstiles;ImageP","studentlife","testing",34
"1212","ipt413","testpasstiles;ImageP","studentlife","testing",35
"1213","ipt413","testpasstiles;ImageP","studentlife","Created Password",0
"1214","ipt413","testpasstiles;ImageP","studentlife","testing",1
"1215","ipt413","testpasstiles;ImageP","studentlife","testing",2
"1216","ipt413","testpasstiles;ImageP","studentlife","testing",3
"1217","ipt413","testpasstiles;ImageP","studentlife","testing",45
"1218","ipt413","testpasstiles;ImageP","studentlife","testing",45
"1219","ipt413","testpasstiles;ImageP","studentlife","testing",59
"1220","ipt413","testpasstiles;ImageP","studentlife","testing",60
"1221","ipt413","testpasstiles;ImageP","studentlife","testing",74
"1222","ipt413","testpasstiles;ImageP","studentlife","testing",75
"1223","ipt413","testpasstiles;ImageP","studentlife","testing",87
"1224","ipt413","testpasstiles;ImageP","studentlife","testing",104
"1225","ipt413","testpasstiles;ImageP","studentlife","testing",105
"1226","ipt413","testpasstiles;ImageP","studentlife","testing",108
"1227","ipt413","testpasstiles;ImageP","studentlife","testing",124
"1228","ipt413","testpasstiles;ImageP","studentlife","testing",130
"1229","ipt413","testpasstiles;ImageP","studentlife","testing",147
"1230","ipt413","testpasstiles;ImageP","studentlife","testing",148
"1231","ipt413","testpasstiles;ImageP","studentlife","testing",156
"1232","ipt413","testpasstiles;ImageP","studentlife","testing",173
"1233","ipt413","testpasstiles;ImageP","studentlife","testing",173
"1234","ipt413","testpasstiles;ImageP","studentlife","testing",184
"1235","ipt413","testpasstiles;ImageP","studentlife","testing",187
"1236","ipt413","testpasstiles;ImageP","studentlife","testing",188
"1237","ipt413","testpasstiles;ImageP","studentlife","testing",189
"1238","ipt413","testpasstiles;ImageP","studentlife","testing",196
"1239","ipt413","testpasstiles;ImageP","studentlife","testing",196
"1240","ipt413","testpasstiles;ImageP","studentlife","testing",198
"1241","ipt413","testpasstiles;ImageP","voteforyou","Created Password",0
"1242","ipt413","testpasstiles;ImageP","voteforyou","testing",1
"1243","ipt413","testpasstiles;ImageP","voteforyou","testing",4
"1244","ipt413","testpasstiles;ImageP","voteforyou","testing",17
"1245","ipt413","testpasstiles;ImageP","wvacation","Created Password",0
"1246","ipt413","testpasstiles;ImageP","wvacation","testing",2
"1247","ipt413","testpasstiles;ImageP","wvacation","testing",2
"1248","ipt413","testpasstiles;ImageP","wvacation","testing",3
"1249","ipt413","testpasstiles;ImageP","wvacation","testing",49
"1250","ipt413","testpasstiles;ImageP","wvacation","testing",49
"1251","ipt413","testpasstiles;ImageP","wvacation","testing",68
"1252","ipt413","testpasstiles;ImageP","wvacation","testing",68
"1253","ipt413","testpasstiles;ImageP","wvacation","testing",87
"1254","ipt413","testpasstiles;ImageP","wvacation","testing",111
"1255","ipt413","testpasstiles;ImageP","wvacation","testing",111
"1256","ipt413","testpasstiles;ImageP","studentlife","Created Password",0
"1257","ipt413","testpasstiles;ImageP","studentlife","testing",0
"1258","ipt413","testpasstiles;ImageP","studentlife","testing",3
"1259","ipt413","testpasstiles;ImageP","studentlife","testing",4
"1260","ipt413","testpasstiles;ImageP","studentlife","testing",40
"1261","ipt413","testpasstiles;ImageP","studentlife","testing",63
"1262","ipt413","testpasstiles;ImageP","studentlife","testing",72
"1263","ipt413","testpasstiles;ImageP","studentlife","testing",87
"1264","ipt413","testpasstiles;ImageP","studentlife","testing",87
"1265","ipt413","testpasstiles;ImageP","studentlife","Created Password",0
"1266","ipt413","testpasstiles;ImageP","studentlife","testing",8
"1267","ipt413","testpasstiles;ImageP","studentlife","testing",9
"1268","ipt413","testpasstiles;ImageP","studentlife","testing",10
"1269","ipt413","testpasstiles;ImageP","studentlife","testing",36
"1270","ipt413","testpasstiles;ImageP","studentlife","testing",37
"1271","ipt413","testpasstiles;ImageP","studentlife","testing",40
"1272","ipt413","testpasstiles;ImageP","studentlife","testing",41
"1273","ipt413","testpasstiles;ImageP","studentlife","testing",54
"1274","ipt413","testpasstiles;ImageP","wvacation","Created Password",0
"1275","ipt413","testpasstiles;ImageP","wvacation","testing",0
"1276","ipt413","testpasstiles;ImageP","wvacation","testing",1
"1277","ipt413","testpasstiles;ImageP","wvacation","testing",1
"1278","ipt413","testpasstiles;ImageP","wvacation","testing",30
"1279","ipt413","testpasstiles;ImageP","wvacation","testing",33
"1280","ipt413","testpasstiles;ImageP","wvacation","testing",48
"1281","ipt413","testpasstiles;ImageP","wvacation","testing",48
"1282","ipt413","testpasstiles;ImageP","wvacation","testing",53
"1283","ipt413","testpasstiles;ImageP","wvacation","testing",55
"1284","ipt413","testpasstiles;ImageP","wvacation","testing",56
"1285","ipt413","testpasstiles;ImageP","wvacation","testing",62
"1286","ipt413","testpasstiles;ImageP","wvacation","testing",81
"1287","ipt413","testpasstiles;ImageP","wvacation","testing",82
"1288","ipt413","testpasstiles;ImageP","wvacation","testing",123
"1289","ipt413","testpasstiles;ImageP","wvacation","testing",147
"1290","ipt413","testpasstiles;ImageP","wvacation","testing",147
"1291","ipt413","unknown;ImagePasstil","wvacation","Failed Login",148
"1292","ipt413","testpasstiles;ImageP","wvacation","testing",153
"1293","ipt413","testpasstiles;ImageP","wvacation","testing",167
"1294","ipt413","testpasstiles;ImageP","wvacation","testing",168
"1295","ipt413","unknown;ImagePasstil","wvacation","Failed Login",169
"1296","ipt413","testpasstiles;ImageP","studentlife","Created Password",0
"1297","ipt413","testpasstiles;ImageP","studentlife","testing",0
"1298","ipt413","testpasstiles;ImageP","studentlife","testing",1
"1299","ipt413","testpasstiles;ImageP","studentlife","testing",1
"1300","ipt413","testpasstiles;ImageP","studentlife","testing",13
"1301","ipt413","testpasstiles;ImageP","studentlife","testing",13
"1302","ipt413","testpasstiles;ImageP","studentlife","testing",34
"1303","ipt413","testpasstiles;ImageP","studentlife","testing",35
"1304","ipt413","testpasstiles;ImageP","studentlife","testing",50
"1305","ipt413","testpasstiles;ImageP","studentlife","testing",51
"1306","ipt413","testpasstiles;ImageP","studentlife","testing",63
"1307","ipt413","testpasstiles;ImageP","studentlife","testing",63
"1308","ipt413","testpasstiles;ImageP","studentlife","testing",70
"1309","ipt413","testpasstiles;ImageP","studentlife","testing",70
"1310","ipt413","testpasstiles;ImageP","studentlife","testing",71
"1311","ipt413","testpasstiles;ImageP","studentlife","testing",76
"1312","ipt413","testpasstiles;ImageP","studentlife","testing",92
"1313","ipt413","testpasstiles;ImageP","studentlife","testing",93
"1314","ipt413","testpasstiles;ImageP","studentlife","testing",119
"1315","ipt413","testpasstiles;ImageP","studentlife","testing",146
"1316","ipt413","testpasstiles;ImageP","studentlife","testing",146
"1317","ipt413","unknown;ImagePasstil","studentlife","Successful Login",147
"1318","ipt413","testpasstiles;ImageP","wvacation","testing",221
"1319","ipt413","testpasstiles;ImageP","voteforyou","Created Password",0
"1320","ipt413","testpasstiles;ImageP","voteforyou","testing",1
"1321","ipt413","testpasstiles;ImageP","voteforyou","testing",1
"1322","ipt413","testpasstiles;ImageP","voteforyou","testing",2
"1323","ipt413","testpasstiles;ImageP","voteforyou","testing",52
"1324","ipt413","testpasstiles;ImageP","voteforyou","testing",53
"1325","ipt413","testpasstiles;ImageP","voteforyou","testing",216
"1326","ipt413","testpasstiles;ImageP","voteforyou","testing",216
"1327","ipt413","testpasstiles;ImageP","voteforyou","testing",217
"1328","ipt413","testpasstiles;ImageP","voteforyou","testing",221
"1329","ipt413","testpasstiles;ImageP","voteforyou","testing",256
"1330","ipt413","testpasstiles;ImageP","voteforyou","testing",256
"1331","ipt413","testpasstiles;ImageP","voteforyou","testing",270
"1332","ipt413","testpasstiles;ImageP","voteforyou","testing",309
"1333","ipt413","testpasstiles;ImageP","voteforyou","testing",309
"1334","ipt413","testpasstiles;ImageP","voteforyou","testing",324
"1335","ipt413","testpasstiles;ImageP","voteforyou","testing",352
"1336","ipt413","testpasstiles;ImageP","voteforyou","testing",352
"1337","ipt413","unknown;ImagePasstil","voteforyou","Successful Login",353
"1338","ipt413","testpasstiles;ImageP","wvacation","Created Password",0
"1339","ipt413","testpasstiles;ImageP","wvacation","testing",0
"1340","ipt413","testpasstiles;ImageP","wvacation","testing",1
"1341","ipt413","testpasstiles;ImageP","wvacation","testing",1
"1342","ipt413","testpasstiles;ImageP","wvacation","testing",172
"1343","ipt413","testpasstiles;ImageP","wvacation","testing",172
"1344","ipt413","testpasstiles;ImageP","wvacation","testing",176
"1345","ipt413","testpasstiles;ImageP","wvacation","testing",177
"1346","ipt413","testpasstiles;ImageP","wvacation","testing",177
"1347","ipt413","testpasstiles;ImageP","wvacation","testing",181
"1348","ipt413","testpasstiles;ImageP","wvacation","testing",226
"1349","ipt413","testpasstiles;ImageP","wvacation","testing",227
"1350","ipt413","unknown;ImagePasstil","wvacation","testing",228
"1351","ipt413","unknown;ImagePasstil","wvacation","testing",228
"1352","ipt413","testpasstiles;ImageP","wvacation","testing",237
"1353","ipt413","testpasstiles;ImageP","wvacation","testing",278
"1354","ipt413","testpasstiles;ImageP","wvacation","testing",278
"1355","ipt413","unknown;ImagePasstil","wvacation","Successful Login",279
"1356","ipt413","testpasstiles;ImageP","studentlife","testing",307
"1357","ipt413","testpasstiles;ImageP","studentlife","testing",318
"1358","ipt413","testpasstiles;ImageP","studentlife","testing",322
"1359","ipt413","testpasstiles;ImageP","studentlife","testing",340
"1360","ipt413","testpasstiles;ImageP","studentlife","testing",341
"1361","ipt413","unknown;ImagePasstil","studentlife","Successful Login",341
"1362","ipt413","unknown;ImagePasstil","voteforyou","Failed Login",983
"1363","ipt413","testpasstiles;ImageP","voteforyou","testing",988
"1364","ipt413","testpasstiles;ImageP","voteforyou","testing",1033
"1365","ipt413","testpasstiles;ImageP","voteforyou","testing",1070
"1366","ipt413","testpasstiles;ImageP","voteforyou","testing",1070
"1367","ipt413","unknown;ImagePasstil","voteforyou","Successful Login",1070
"1368","ipt413","unknown;N/A","HS-2011-1041","testing",1645
"1369","ipt413","unknown;N/A","HS-2011-1041","testing",1671
"1370","ipt413","testpasstiles;ImageP","studentlife","testing",148861
"1371","ipt413","testpasstiles;ImageP","studentlife","testing",148898
"1372","ipt413","testpasstiles;ImageP","studentlife","testing",148898
"1373","ipt413","unknown;ImagePasstil","studentlife","Failed Login",148899
"1374","ipt413","testpasstiles;ImageP","studentlife","testing",148904
"1375","ipt413","testpasstiles;ImageP","studentlife","testing",148943
"1376","ipt413","testpasstiles;ImageP","studentlife","testing",148944
"1377","ipt413","unknown;ImagePasstil","studentlife","Failed Login",148945
"1378","ipt413","testpasstiles;ImageP","studentlife","Created Password",0
"1379","ipt413","testpasstiles;ImageP","studentlife","testing",0
"1380","ipt413","testpasstiles;ImageP","studentlife","testing",1
"1381","ipt413","testpasstiles;ImageP","studentlife","testing",2
"1382","ipt413","testpasstiles;ImageP","studentlife","testing",169
"1383","ipt413","testpasstiles;ImageP","studentlife","testing",170
"1384","ipt413","testpasstiles;ImageP","studentlife","testing",174
"1385","ipt413","testpasstiles;ImageP","studentlife","testing",175
"1386","ipt413","testpasstiles;ImageP","studentlife","testing",175
"1387","ipt413","testpasstiles;ImageP","studentlife","testing",184
"1388","ipt413","testpasstiles;ImageP","studentlife","testing",215
"1389","ipt413","testpasstiles;ImageP","studentlife","testing",215
"1390","ipt413","testpasstiles;ImageP","studentlife","testing",300
"1391","ipt413","testpasstiles;ImageP","studentlife","testing",338
"1392","ipt413","testpasstiles;ImageP","studentlife","testing",339
"1393","ipt413","unknown;ImagePasstil","studentlife","Successful Login",340
"1394","ipt413","testpasstiles;ImageP","studentlife","testing",1761
"1395","ipt413","testpasstiles;ImageP","studentlife","testing",1810
"1396","ipt413","testpasstiles;ImageP","studentlife","testing",1811
"1397","ipt413","unknown;ImagePasstil","studentlife","Successful Login",1811
"1398","ipt413","testpasstiles;ImageP","wvacation","testing",1922
"1399","ipt413","testpasstiles;ImageP","wvacation","testing",1967
"1400","ipt413","testpasstiles;ImageP","wvacation","testing",1967
"1401","ipt413","unknown;ImagePasstil","wvacation","Successful Login",1968
"1402","ipt413","testpasstiles;ImageP","voteforyou","testing",2140
"1403","ipt413","testpasstiles;ImageP","voteforyou","testing",2162
"1404","ipt413","testpasstiles;ImageP","voteforyou","testing",2162
"1405","ipt413","unknown;ImagePasstil","voteforyou","Successful Login",2162
"1406","ipt413","testpasstiles;ImageP","voteforyou","testing",2255
"1407","ipt413","testpasstiles;ImageP","voteforyou","testing",2272
"1408","ipt413","testpasstiles;ImageP","voteforyou","testing",2273
"1409","ipt413","unknown;ImagePasstil","voteforyou","Successful Login",2273
"1410","ipt413","unknown;N/A","HS-2011-1042","testing",2383
"1411","ipt413","unknown;N/A","HS-2011-1042","testing",2420
"1412","ipt413","testpasstiles;ImageP","studentlife","testing",190393
"1413","ipt413","testpasstiles;ImageP","studentlife","testing",190437
"1414","ipt413","testpasstiles;ImageP","studentlife","testing",190437
"1415","ipt413","unknown;ImagePasstil","studentlife","Failed Login",190438
"1416","ipt413","testpasstiles;ImageP","studentlife","testing",190444
